Артикул	Номенклатура.Производитель (бренд)	Номенклатура на 6 января 2026 г.	KZ РРЦ	KZ Дилер	%	ALM а 23 февраля 2026 г.	AlmRes	AlmAway	Ast	AstRes	AstAway	Alm2	Msk ст на 26 мая 2025 г.	MskRes	MskAway	Pic	URL	Status	Unnamed: 19	Unnamed: 20	Unnamed: 21	KZ РРЦ.1	KZ Дилер.1	%.1	0	AlmRes.1	AlmAway.1	Ast.1	AstRes.1	AstAway.1	Alm2.1	Msk ст на 26 мая 2025 г..1	MskRes.1	MskAway.1	Pic.1	URL.1	Status.1	Unnamed: 38	Unnamed: 39
AMS-1YEAR for UC meeting - SIP/H.323 license	Yealink	AMS-1YEAR-UC meeting - SIP/H.323 license (cервисный контракт Yealink AMS на 1 год)	56650.0			0	0	0	0.0	0.0	0.0	0	0	0	0							56650.0			0	0	0	0.0	0.0	0.0	0	0	0	0					
AMS-1YEAR for UC meeting Video license	Yealink	AMS-1YEAR-UC meeting - Video license (cервисный контракт Yealink AMS на 1 год)	28050.0			0	0	0	0.0	0.0	0.0	0	0	0	0							28050.0			0	0	0	0.0	0.0	0.0	0	0	0	0					
AMS-VC-ADAPTER	Yealink	AMS-1YEAR-VC-ADAPTER (cервисный контракт для адаптеров Yealink AMS 1 год)	28050.0			0	0	0	0.0	0.0	0.0	0	0	0	0							28050.0			0	0	0	0.0	0.0	0.0	0	0	0	0					
AMS-VC-AVHUB	Yealink	AMS-1YEAR-VC-AVHUB (cервисный контракт для AVHub, AP08, M500, M500Pro, M900 на 1 год)	211750.0			0	0	0	0.0	0.0	0.0	0	0	0	0							211750.0			0	0	0	0.0	0.0	0.0	0	0	0	0					
AMS-VC-CONSOLE	Yealink	AMS-1YEAR-VC-CONSOLE (cервисный контракт для панелей управления Yealink 1 год)	84700.0			0	0	0	0.0	0.0	0.0	0	0	0	0							84700.0			0	0	0	0.0	0.0	0.0	0	0	0	0					
AMS-VC-MIC	Yealink	AMS-1YEAR-VC-MIC (cервисный контракт для микрофонов Yealink AMS 1 год)	39600.0			0	0	0	0.0	0.0	0.0	0	0	0	0							39600.0			0	0	0	0.0	0.0	0.0	0	0	0	0					
AMS-VC-MINIPC	Yealink	AMS-1YEAR-VC-MINIPC (cервисный контракт для мини-ПК Yealink 1 год)	147950.0			0	0	0	0.0	0.0	0.0	0	0	0	0							147950.0			0	0	0	0.0	0.0	0.0	0	0	0	0					
AMS-VC-SHARING	Yealink	AMS-1YEAR-VC-SHARING (cервисный контракт для устройств трансляции контента Yealink AMS 1 год)	35200.0			0	0	0	0.0	0.0	0.0	0	0	0	0							35200.0			0	0	0	0.0	0.0	0.0	0	0	0	0					
AMS-1YEAR-VP59-VCS Edition	Yealink	AMS-1YEAR-VP59-VCS Edition (cервисный контракт Yealink AMS на 1 год)	69850.0			0	0	0	0.0	0.0	0.0	0	0	0	0							69850.0			0	0	0	0.0	0.0	0.0	0	0	0	0					
Системы Smart Workspace			0.0	0.0		0	0	0	0.0	0.0	0.0	0	0	0	0							0.0	0.0		0	0	0	0.0	0.0	0.0	0	0	0	0					
CA200	Fanvil	Fanvil CA200, беспроводной комплект для трансляции контента	202970.0	162378.975	-19.9985342661477	0	0	0	0.0	0.0	0.0	0	26	0	0		https://ipmatika.kz/products/sistemy-smart-workspace/fanvil%20CA200/	NEW				202970.0	162378.975	-19.9985342661477	0	0	0	0.0	0.0	0.0	0	26	0	0		https://ipmatika.kz/products/sistemy-smart-workspace/fanvil%20CA200/	NEW		
CA400	Fanvil	Fanvil CA400, беспроводной комплект для ВКС и презентаций	358580.0	286860.75	-20.000906352836182	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/sistemy-smart-workspace/linkvil_ca400/					358580.0	286860.75	-20.000906352836182	0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/sistemy-smart-workspace/linkvil_ca400/			
RoomCast E2	Yealink	RoomCast система беспроводных презентаций (RoomCast E2, AMS 2 года)	390500.0	312400.0	-20.0	0	0	0	0.0	0.0	0.0	0	38	42	0	http://ipmatika.ru/upload/iblock/17f/t6kvtrfc8zzew2lw5br2su2ef4txdvmm/RoomCast_1.jpg	https://ipmatika.kz/products/sistemy-smart-workspace/yealink-roomcast/					390500.0	312400.0	-20.0	0	0	0	0.0	0.0	0.0	0	38	42	0	http://ipmatika.ru/upload/iblock/17f/t6kvtrfc8zzew2lw5br2su2ef4txdvmm/RoomCast_1.jpg	https://ipmatika.kz/products/sistemy-smart-workspace/yealink-roomcast/			
RoomCast-001	Yealink	RoomCast-001 система беспроводных презентаций (RoomCast, WPP20, AMS 2 года)	375650.0			0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/25e/RoomCast001.jpg	https://ipmatika.kz/products/sistemy-smart-workspace/yealink-roomcast-001/	EOL				375650.0			0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/25e/RoomCast001.jpg	https://ipmatika.kz/products/sistemy-smart-workspace/yealink-roomcast-001/	EOL		
RoomSensor	Yealink	RoomSensor (многофункциональный датчик занятости помещения, AMS - 2 года)	60500.0	45375.0	-25.0	0	0	0	0.0	0.0	0.0	0	37	3	0	http://ipmatika.ru/upload/iblock/e92/RoomSensor.jpg	https://ipmatika.kz/products/sistemy-smart-workspace/yealink-roomsensor/					60500.0	45375.0	-25.0	0	0	0	0.0	0.0	0.0	0	37	3	0	http://ipmatika.ru/upload/iblock/e92/RoomSensor.jpg	https://ipmatika.kz/products/sistemy-smart-workspace/yealink-roomsensor/			
RoomSensor Pro	Yealink	RoomSensor Pro Yealink (многофункциональный датчик занятости помещения, AMS - 2 года)	244200.0	183150.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	5		https://ipmatika.kz/products/sistemy-smart-workspace/yealink-roomsensor/	NEW				244200.0	183150.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	0	5		https://ipmatika.kz/products/sistemy-smart-workspace/yealink-roomsensor/	NEW		
RPV2	Yealink	"RPV2 (8"" сенсорная панель бронирования переговорных комнат, AMS 2 года)"	513700.0	395549.00000000006	-22.999999999999986	0	0	0	0.0	0.0	0.0	0	8	2	0	http://ipmatika.ru/upload/iblock/770/t3zoi3smoidjhcyci2m7fmqqaf4mdg3u/Roompanle-front-green%202.jpg	https://ipmatika.kz/products/sistemy-smart-workspace/yealink-rpv2/					513700.0	395549.00000000006	-22.999999999999986	0	0	0	0.0	0.0	0.0	0	8	2	0	http://ipmatika.ru/upload/iblock/770/t3zoi3smoidjhcyci2m7fmqqaf4mdg3u/Roompanle-front-green%202.jpg	https://ipmatika.kz/products/sistemy-smart-workspace/yealink-rpv2/			
Стойки и крепления для ВКС						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
CM-MountKIT	Yealink	CM-MountKIT (комплект потолочных монтажных креплений для CM20)	69850.0	52387.5	-25.0	0	0	0	0.0	0.0	0.0	0	22	3	0		https://ipmatika.kz/products/lcd-stand/cm-mountkit/					69850.0	52387.5	-25.0	0	0	0	0.0	0.0	0.0	0	22	3	0		https://ipmatika.kz/products/lcd-stand/cm-mountkit/			
TV-Clip Mount	Yealink	TV-Clip Mount (комплект крепления терминалов Yealink на ТВ-панель)	41800.0	31350.0	-25.0	0	0	0	0.0	0.0	0.0	0	50+	0	0		https://ipmatika.kz/products/lcd-stand/tv-clip-mount/					41800.0	31350.0	-25.0	0	0	0	0.0	0.0	0.0	0	50+	0	0		https://ipmatika.kz/products/lcd-stand/tv-clip-mount/			
VB-TVMount-01	Yealink	VB-TVMount-01 (комплект крепления к ТВ-панели для UVC44/PVT140/PVT160)	104500.0	82555.0	-21.0	0	0	0	0.0	0.0	0.0	0	0	6	0		https://ipmatika.kz/products/lcd-stand/vcs-tvmount2/	NEW				104500.0	82555.0	-21.0	0	0	0	0.0	0.0	0.0	0	0	6	0		https://ipmatika.kz/products/lcd-stand/vcs-tvmount2/	NEW		
VCS-TVMount2	Yealink	VCS-TVMount2 (комплект крепления к ТВ-панели для UVC40/MeetingEye/MeetingBar)	102850.0	77137.5	-25.0	0	0	0	0.0	0.0	0.0	0	0	7	11		https://ipmatika.kz/products/lcd-stand/vcs-tvmount2/					102850.0	77137.5	-25.0	0	0	0	0.0	0.0	0.0	0	0	7	11		https://ipmatika.kz/products/lcd-stand/vcs-tvmount2/			
TTD07-46TW	IPMATIKA	"Стойка IPmatika TTD07-46TW (2 панели)  37""-60""(65""), VESA 200x200-600x400, 2*50кг"	381150.0	266805.0	-30.0	1	0	0	0.0	0.0	0.0	0	1	0	0		https://ipmatika.kz/products/lcd-stand/lumi-ttd07-46tw/					381150.0	266805.0	-30.0	1	0	0	0.0	0.0	0.0	0	1	0	0		https://ipmatika.kz/products/lcd-stand/lumi-ttd07-46tw/			
TTF15-68FW	IPMATIKA	"Стойка IPmatika TTF15-68FW (1 панель)  50""-86"", VESA 200x200-800x600, 120кг"	259600.0	168740.0	-35.0	0	0	0	0.0	0.0	0.0	0	4	0	0		https://ipmatika.kz/products/lcd-stand/lumi-ttf15-68fw/					259600.0	168740.0	-35.0	0	0	0	0.0	0.0	0.0	0	4	0	0		https://ipmatika.kz/products/lcd-stand/lumi-ttf15-68fw/			
TTL07-610TW	IPMATIKA	"Стойка IPmatika TTL07-610TW (1 панель) 55""-100"", VESA 200x200-1000x600, 100кг"	328900.0	230229.99999999997	-30.000000000000014	0	0	0	0.0	0.0	0.0	0	1	0	0		https://ipmatika.kz/products/lcd-stand/lumi-ttl07-610tw/					328900.0	230229.99999999997	-30.000000000000014	0	0	0	0.0	0.0	0.0	0	1	0	0		https://ipmatika.kz/products/lcd-stand/lumi-ttl07-610tw/			
Терминалы ВКС						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
A10-010-VCS-Edition	Yealink	A10-010-VCS-Edition (MeetingBar A10 с камерой, микрофонами и саундбаром, VCR11, AMS 2 года)	902000.0	721600.0	-20.0	0	0	0	0.0	0.0	0.0	0	21	1	3	http://ipmatika.ru/upload/iblock/795/0vc2zdpip5eud9hsx6d9x9ecbysn6ue4/A10-k2%20big.jpg	https://ipmatika.kz/products/terminal-yealink/yealink-meeting-bar-a10-010-sip/					902000.0	721600.0	-20.0	0	0	0	0.0	0.0	0.0	0	21	1	3	http://ipmatika.ru/upload/iblock/795/0vc2zdpip5eud9hsx6d9x9ecbysn6ue4/A10-k2%20big.jpg	https://ipmatika.kz/products/terminal-yealink/yealink-meeting-bar-a10-010-sip/			
M400-0010	Yealink	M400-0010 терминал ВКС (MeetingEye 400 Pro, встроенные камера, микрофоны и звук, AMS 2 года)	1290300.0	1032350.0	-19.991474850809894	0	0	0	0.0	0.0	0.0	0	33	3	0		https://ipmatika.kz/products/terminal-yealink/yealink-meetingeye-400/					1290300.0	1032350.0	-19.991474850809894	0	0	0	0.0	0.0	0.0	0	33	3	0		https://ipmatika.kz/products/terminal-yealink/yealink-meetingeye-400/			
M400-0012	Yealink	M400-0012 терминал ВКС (MeetingEye 400 Pro, встроенная камера, микрофоны и звук, VCH51, AMS 2 года)	1502600.0	1202300.0	-19.98535871156662	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/977/uyt2digxw2bj9zfadlwnngurb0pryi58/M4004_12.jpg	https://ipmatika.kz/products/terminal-yealink/yealink-meetingeye-400-M400-0012/	EOL				1502600.0	1202300.0	-19.98535871156662	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/977/uyt2digxw2bj9zfadlwnngurb0pryi58/M4004_12.jpg	https://ipmatika.kz/products/terminal-yealink/yealink-meetingeye-400-M400-0012/	EOL		
M500-0010	Yealink	M500-0010 терминал ВКС (MeetingEye 500, AMS 2 года)	3766950.0	3013450.0	-20.002920134326175	0	0	0	0.0	0.0	0.0	0	3	50+	23		https://ipmatika.kz/products/terminal-yealink/yealink-meetingeye-500/					3766950.0	3013450.0	-20.002920134326175	0	0	0	0.0	0.0	0.0	0	3	50+	23		https://ipmatika.kz/products/terminal-yealink/yealink-meetingeye-500/			
M500Pro-0010	Yealink	M500Pro-0010 терминал ВКС (MeetingEye Pro 500, AMS 2 года)	3566200.0	2674650.0	-25.0	0	0	0	0.0	0.0	0.0	0	2	11	5		https://ipmatika.kz/products/terminal-yealink/yealink-meetingeye-500-pro/					3566200.0	2674650.0	-25.0	0	0	0	0.0	0.0	0.0	0	2	11	5		https://ipmatika.kz/products/terminal-yealink/yealink-meetingeye-500-pro/			
M600-0010	Yealink	M600-0010 (MeetingEye 600 с встроенной с камерой, микрофонами и саундбаром, AMS 2 года)	2312200.0	1850200.0	-19.980970504281643	0	0	0	0.0	0.0	0.0	0	0	16	0		https://ipmatika.kz/products/terminal-yealink/yealink-meetingeye-600/					2312200.0	1850200.0	-19.980970504281643	0	0	0	0.0	0.0	0.0	0	0	16	0		https://ipmatika.kz/products/terminal-yealink/yealink-meetingeye-600/			
M600-0012	Yealink	M600-0012 терминал ВКС (MeetingEye 600, встроенная камера, микрофоны и звук, VCH51, AMS 2 г.)	2658700.0	2127400.0	-19.98345055854365	0	0	0	0.0	0.0	0.0	0	0	9	0		https://ipmatika.kz/products/terminal-yealink/yealink-meetingeye-600-0012/					2658700.0	2127400.0	-19.98345055854365	0	0	0	0.0	0.0	0.0	0	0	9	0		https://ipmatika.kz/products/terminal-yealink/yealink-meetingeye-600-0012/			
M900-0010	Yealink	M900-0010 терминал ВКС (MeetingEye 900, AMS 2 года)	4279000.0	3209250.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	1	30		https://ipmatika.kz/products/terminal-yealink/yealink-meetingeye-900/					4279000.0	3209250.0	-25.0	0	0	0	0.0	0.0	0.0	0	0	1	30		https://ipmatika.kz/products/terminal-yealink/yealink-meetingeye-900/			
MCore Pro-NonOS	Yealink	MCore Pro-NonOS мини-ПК (для терминалов ВКС, AMS 2 года)	1213300.0	909700.0	-25.02266545784225	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/569/bwvehamelgu0gisif0uf0gnml589x6eo/MCore%20pro-1.jpg	https://ipmatika.kz/products/terminaly-vks-microsoft-room/yealink-mcore-pro-nonos/					1213300.0	909700.0	-25.02266545784225	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/569/bwvehamelgu0gisif0uf0gnml589x6eo/MCore%20pro-1.jpg	https://ipmatika.kz/products/terminaly-vks-microsoft-room/yealink-mcore-pro-nonos/			
MCore Pro-NonOS MCore4	Yealink	MCore Pro-NonOS мини-ПК (для терминалов ВКС, MCore 4, AMS 2 года)	1319450.0	1055450.0	-20.00833680700292	0	0	0	0.0	0.0	0.0	0	0	3	33		https://ipmatika.kz/products/terminaly-vks-microsoft-room/yealink-mcore-pro-nonos/	NEW				1319450.0	1055450.0	-20.00833680700292	0	0	0	0.0	0.0	0.0	0	0	3	33		https://ipmatika.kz/products/terminaly-vks-microsoft-room/yealink-mcore-pro-nonos/	NEW		
PVT140-0010	Yealink	PVT140-0010 (видеобар с встроенными кодеком, камерой, микрофонами и саундбаром, VCR11, AMS 2 года)	1596650.0	1277320.0	-20.0	0	0	0	0.0	0.0	0.0	0	19	6	32	http://ipmatika.ru/upload/iblock/b2d/cp4x4e5nqp218nhk0p41flyc25c6ee4r/A40-010.jpg	https://ipmatika.kz/products/terminal-yealink/yealink-pvt140/					1596650.0	1277320.0	-20.0	0	0	0	0.0	0.0	0.0	0	19	6	32	http://ipmatika.ru/upload/iblock/b2d/cp4x4e5nqp218nhk0p41flyc25c6ee4r/A40-010.jpg	https://ipmatika.kz/products/terminal-yealink/yealink-pvt140/			
PVT160-0010	Yealink	PVT160-0010 (видеобар с встроенными кодеком, камерой, микрофонами и саундбаром, VCR11, AMS 2 года)	2387000.0	1909600.0	-20.0	0	0	0	0.0	0.0	0.0	0	23	4	31	http://ipmatika.ru/upload/iblock/00f/k06fqlyzkaprqnc6oopum1woy5oraulh/PVT160-010.png	https://ipmatika.kz/products/terminal-yealink/yealink-pvt160/	NEW				2387000.0	1909600.0	-20.0	0	0	0	0.0	0.0	0.0	0	23	4	31	http://ipmatika.ru/upload/iblock/00f/k06fqlyzkaprqnc6oopum1woy5oraulh/PVT160-010.png	https://ipmatika.kz/products/terminal-yealink/yealink-pvt160/	NEW		
VC800-Basic	Yealink	VC800-Basic (Моноблок с камерой 12Х, AMS 2 года)	2058100.0	1543575.0	-25.0	0	0	0	0.0	0.0	0.0	0	16	2	0	http://ipmatika.ru/upload/iblock/16d/VC800-Basic.png	https://ipmatika.kz/products/terminal-yealink/yealink-vc800-basic/	EOL				2058100.0	1543575.0	-25.0	0	0	0	0.0	0.0	0.0	0	16	2	0	http://ipmatika.ru/upload/iblock/16d/VC800-Basic.png	https://ipmatika.kz/products/terminal-yealink/yealink-vc800-basic/	EOL		
VP59-VCS Edition	Yealink	VP59-VCS Edition (Видеотерминал, IPS, Android, WiFi, Bluetooth, HDMI, камера, без  БП, AMS 2 года)	504350.0	403700.0	-19.956379498364228	0	0	0	0.0	0.0	0.0	0	0	17	0	http://ipmatika.ru/upload/iblock/0df/VP59_vcs_1.jpg	https://ipmatika.kz/products/terminal-yealink/yealink-vp59-vcs-edition/					504350.0	403700.0	-19.956379498364228	0	0	0	0.0	0.0	0.0	0	0	17	0	http://ipmatika.ru/upload/iblock/0df/VP59_vcs_1.jpg	https://ipmatika.kz/products/terminal-yealink/yealink-vp59-vcs-edition/			
Терминалы ВКС с интерактивным дисплеем						0	0	0	0.0	0.0	0.0	0	0	0	0										0	0	0	0.0	0.0	0.0	0	0	0	0					
A24	Yealink	"A24 терминал ВКС (DeskVision с экраном 24"", видеокамерой и аудиосистемой, AMS 2 года)"	1290300.0	968000.0	-24.978687127024727	0	0	0	1.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/yealink-deskvision-a24/	EOL				1290300.0	968000.0	-24.978687127024727	0	0	0	1.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/yealink-deskvision-a24/	EOL		
ETV86	Yealink	ETV86 сенсорный экран (модуль расширения для MeetingBoard 86, стилус-2 шт., кронштейн, AMS 2 года)	2722500.0			0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/yealink-etv86/	EOL				2722500.0			0	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/yealink-etv86/	EOL		
MB-12X Pro	Yealink	MB-12X Pro USB-видеокамера (12X PTZ для MeetingBoard Pro, AMS 2 года)	833250.0	633270.0	-24.0	0	0	0	0.0	0.0	0.0	0	10	0	0	http://ipmatika.ru/upload/iblock/16c/dn7wpjm6rgszq9k49s0n7aqc52ebwo2c/MB-12X%20Pro_Front.jpg	https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/yealink-mb-12x-pro/					833250.0	633270.0	-24.0	0	0	0	0.0	0.0	0.0	0	10	0	0	http://ipmatika.ru/upload/iblock/16c/dn7wpjm6rgszq9k49s0n7aqc52ebwo2c/MB-12X%20Pro_Front.jpg	https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/yealink-mb-12x-pro/			
MB-Camera-12X	Yealink	MB-Camera-12X USB-видеокамера (12X PTZ для MeetingBoard, AMS 2 года)	810700.0	616132.0	-24.0	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/daf/4pewwytfjeeyxabrowie81v0ahnq0o2c/MB_Camera_6x12x_01.jpg	https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/yealink-mb-camera-12x/	EOL				810700.0	616132.0	-24.0	0	0	0	0.0	0.0	0.0	0	0	0	0	http://ipmatika.ru/upload/iblock/daf/4pewwytfjeeyxabrowie81v0ahnq0o2c/MB_Camera_6x12x_01.jpg	https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/yealink-mb-camera-12x/	EOL		
MB-Camera-6X	Yealink	MB-Camera-6X USB-видеокамера (6X PTZ для MeetingBoard, AMS 2 года)	531300.0	403788.0	-24.0	1	0	0	0.0	0.0	0.0	0	2	3	1	http://ipmatika.ru/upload/iblock/f7d/au4ui9ikc44g72dg2e1jddmvl9bru8o7/MB_Camera_6x12x_01.jpg	https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/yealink-mb-camera-6x/	EOL				531300.0	403788.0	-24.0	1	0	0	0.0	0.0	0.0	0	2	3	1	http://ipmatika.ru/upload/iblock/f7d/au4ui9ikc44g72dg2e1jddmvl9bru8o7/MB_Camera_6x12x_01.jpg	https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/yealink-mb-camera-6x/	EOL		
MB-FloorStand-650	Yealink	MB-FloorStand-650 (мобильная, напольная стойка для MeetingBoard 65)	382800.0	294756.0	-23.0	0	0	0	1.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/mb-floorstand-650/	EOL				382800.0	294756.0	-23.0	0	0	0	1.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/mb-floorstand-650/	EOL		
MB-FloorStand-650Т	Yealink	MB-FloorStand-650T (мобильная, напольная стойка, с полкой, для MeetingBoard 65)	447150.0	344305.5	-23.0	0	0	0	0.0	0.0	0.0	0	1	1	0		https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/mb-floorstand-650t/	EOL				447150.0	344305.5	-23.0	0	0	0	0.0	0.0	0.0	0	1	1	0		https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/mb-floorstand-650t/	EOL		
MB-FloorStand-860	Yealink	MB-FloorStand-860 (мобильная, напольная стойка для MeetingBoard 86)	382800.0	294756.0	-23.0	1	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/mb-floorstand-860/	EOL				382800.0	294756.0	-23.0	1	0	0	0.0	0.0	0.0	0	0	0	0		https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/mb-floorstand-860/	EOL		
MB-FloorStand-860Т	Yealink	MB-FloorStand-860Т (мобильная, напольная стойка, с полкой, для MeetingBoard 86)	447150.0	344305.5	-23.0	0	0	0	0.0	0.0	0.0	0	4	0	0		https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/mb-floorstand-860t/	EOL				447150.0	344305.5	-23.0	0	0	0	0.0	0.0	0.0	0	4	0	0		https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/mb-floorstand-860t/	EOL		
MB-FS-P650T	Yealink	MB-FS-P650T (мобильная, напольная стойка, с полкой, для MeetingBoard 65 Pro)	466950.0	359551.5	-23.0	0	0	0	0.0	0.0	0.0	0	1	2	0		https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/mb-floorstand-p650t/					466950.0	359551.5	-23.0	0	0	0	0.0	0.0	0.0	0	1	2	0		https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/mb-floorstand-p650t/			
MB-FS-P750T	Yealink	MB-FS-P750T (мобильная, напольная стойка, с полкой, для MeetingBoard 75 Pro)	466950.0	359551.5	-23.0	0	0	0	0.0	0.0	0.0	0	2	0	0		https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/mb-floorstand-p750t/					466950.0	359551.5	-23.0	0	0	0	0.0	0.0	0.0	0	2	0	0		https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/mb-floorstand-p750t/			
MB-FS-P860T	Yealink	MB-FS-P860T (мобильная, напольная стойка, с полкой, для MeetingBoard 86 Pro)	466950.0	359551.5	-23.0	0	0	1	0.0	0.0	0.0	0	2	0	0		https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/mb-floorstand-p860t/					466950.0	359551.5	-23.0	0	0	1	0.0	0.0	0.0	0	2	0	0		https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/mb-floorstand-p860t/			
MB-Remote	Yealink	MB-Remote (пульт управления для MeetingBoard, AMS - 2 г.)	69850.0	52387.5	-25.0	0	0	0	0.0	0.0	0.0	0	50+	5	0	http://ipmatika.ru/upload/iblock/4fb/j71s3xijt3htgaftpf6bo18faj4si0yr/MB-Remote.jpg	https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/yealink-mb-remote/					69850.0	52387.5	-25.0	0	0	0	0.0	0.0	0.0	0	50+	5	0	http://ipmatika.ru/upload/iblock/4fb/j71s3xijt3htgaftpf6bo18faj4si0yr/MB-Remote.jpg	https://ipmatika.kz/products/terminaly-dlya-interaktivnoy-sovmestnoy-raboty/yealink-mb-remote/			
